image_id,clear_image_path,hazy_image_paths,trans_image_paths
1242,clear/1242.png,"['hazy/1242_1_0.99573.png', 'hazy/1242_2_0.7746.png', 'hazy/1242_3_0.94018.png', 'hazy/1242_4_0.83515.png', 'hazy/1242_5_0.95576.png', 'hazy/1242_6_0.89211.png', 'hazy/1242_7_0.78589.png', 'hazy/1242_8_0.72644.png', 'hazy/1242_9_0.92878.png', 'hazy/1242_10_0.84402.png']","['trans/1242_1.png', 'trans/1242_2.png', 'trans/1242_3.png', 'trans/1242_4.png', 'trans/1242_5.png', 'trans/1242_6.png', 'trans/1242_7.png', 'trans/1242_8.png', 'trans/1242_9.png', 'trans/1242_10.png']"
1243,clear/1243.png,"['hazy/1243_1_0.79089.png', 'hazy/1243_2_0.77421.png', 'hazy/1243_3_0.82952.png', 'hazy/1243_4_0.81921.png', 'hazy/1243_5_0.95031.png', 'hazy/1243_6_0.87168.png', 'hazy/1243_7_0.96358.png', 'hazy/1243_8_0.8181.png', 'hazy/1243_9_0.93624.png', 'hazy/1243_10_0.75361.png']","['trans/1243_1.png', 'trans/1243_2.png', 'trans/1243_3.png', 'trans/1243_4.png', 'trans/1243_5.png', 'trans/1243_6.png', 'trans/1243_7.png', 'trans/1243_8.png', 'trans/1243_9.png', 'trans/1243_10.png']"
1244,clear/1244.png,"['hazy/1244_1_0.93226.png', 'hazy/1244_2_0.80623.png', 'hazy/1244_3_0.73539.png', 'hazy/1244_4_0.79986.png', 'hazy/1244_5_0.89048.png', 'hazy/1244_6_0.73058.png', 'hazy/1244_7_0.77044.png', 'hazy/1244_8_0.78015.png', 'hazy/1244_9_0.87305.png', 'hazy/1244_10_0.89377.png']","['trans/1244_1.png', 'trans/1244_2.png', 'trans/1244_3.png', 'trans/1244_4.png', 'trans/1244_5.png', 'trans/1244_6.png', 'trans/1244_7.png', 'trans/1244_8.png', 'trans/1244_9.png', 'trans/1244_10.png']"
1245,clear/1245.png,"['hazy/1245_1_0.77259.png', 'hazy/1245_2_0.94543.png', 'hazy/1245_3_0.87175.png', 'hazy/1245_4_0.72267.png', 'hazy/1245_5_0.75297.png', 'hazy/1245_6_0.89866.png', 'hazy/1245_7_0.79093.png', 'hazy/1245_8_0.80973.png', 'hazy/1245_9_0.99488.png', 'hazy/1245_10_0.74817.png']","['trans/1245_1.png', 'trans/1245_2.png', 'trans/1245_3.png', 'trans/1245_4.png', 'trans/1245_5.png', 'trans/1245_6.png', 'trans/1245_7.png', 'trans/1245_8.png', 'trans/1245_9.png', 'trans/1245_10.png']"
1246,clear/1246.png,"['hazy/1246_1_0.79368.png', 'hazy/1246_2_0.9045.png', 'hazy/1246_3_0.96823.png', 'hazy/1246_4_0.751.png', 'hazy/1246_5_0.88958.png', 'hazy/1246_6_0.98275.png', 'hazy/1246_7_0.80774.png', 'hazy/1246_8_0.8371.png', 'hazy/1246_9_0.93065.png', 'hazy/1246_10_0.76605.png']","['trans/1246_1.png', 'trans/1246_2.png', 'trans/1246_3.png', 'trans/1246_4.png', 'trans/1246_5.png', 'trans/1246_6.png', 'trans/1246_7.png', 'trans/1246_8.png', 'trans/1246_9.png', 'trans/1246_10.png']"
1247,clear/1247.png,"['hazy/1247_1_0.74486.png', 'hazy/1247_2_0.84923.png', 'hazy/1247_3_0.93268.png', 'hazy/1247_4_0.9592.png', 'hazy/1247_5_0.71657.png', 'hazy/1247_6_0.91965.png', 'hazy/1247_7_0.92985.png', 'hazy/1247_8_0.71143.png', 'hazy/1247_9_0.7402.png', 'hazy/1247_10_0.84635.png']","['trans/1247_1.png', 'trans/1247_2.png', 'trans/1247_3.png', 'trans/1247_4.png', 'trans/1247_5.png', 'trans/1247_6.png', 'trans/1247_7.png', 'trans/1247_8.png', 'trans/1247_9.png', 'trans/1247_10.png']"
1248,clear/1248.png,"['hazy/1248_1_0.98757.png', 'hazy/1248_2_0.99702.png', 'hazy/1248_3_0.9485.png', 'hazy/1248_4_0.91707.png', 'hazy/1248_5_0.92116.png', 'hazy/1248_6_0.89183.png', 'hazy/1248_7_0.79649.png', 'hazy/1248_8_0.76696.png', 'hazy/1248_9_0.97759.png', 'hazy/1248_10_0.88358.png']","['trans/1248_1.png', 'trans/1248_2.png', 'trans/1248_3.png', 'trans/1248_4.png', 'trans/1248_5.png', 'trans/1248_6.png', 'trans/1248_7.png', 'trans/1248_8.png', 'trans/1248_9.png', 'trans/1248_10.png']"
1249,clear/1249.png,"['hazy/1249_1_0.87407.png', 'hazy/1249_2_0.87408.png', 'hazy/1249_3_0.75141.png', 'hazy/1249_4_0.93287.png', 'hazy/1249_5_0.90494.png', 'hazy/1249_6_0.94454.png', 'hazy/1249_7_0.91969.png', 'hazy/1249_8_0.71593.png', 'hazy/1249_9_0.83753.png', 'hazy/1249_10_0.77869.png']","['trans/1249_1.png', 'trans/1249_2.png', 'trans/1249_3.png', 'trans/1249_4.png', 'trans/1249_5.png', 'trans/1249_6.png', 'trans/1249_7.png', 'trans/1249_8.png', 'trans/1249_9.png', 'trans/1249_10.png']"
1250,clear/1250.png,"['hazy/1250_1_0.93233.png', 'hazy/1250_2_0.76109.png', 'hazy/1250_3_0.80511.png', 'hazy/1250_4_0.70744.png', 'hazy/1250_5_0.71667.png', 'hazy/1250_6_0.85563.png', 'hazy/1250_7_0.87939.png', 'hazy/1250_8_0.87526.png', 'hazy/1250_9_0.7308.png', 'hazy/1250_10_0.944.png']","['trans/1250_1.png', 'trans/1250_2.png', 'trans/1250_3.png', 'trans/1250_4.png', 'trans/1250_5.png', 'trans/1250_6.png', 'trans/1250_7.png', 'trans/1250_8.png', 'trans/1250_9.png', 'trans/1250_10.png']"
1251,clear/1251.png,"['hazy/1251_1_0.71646.png', 'hazy/1251_2_0.78589.png', 'hazy/1251_3_0.76022.png', 'hazy/1251_4_0.9984.png', 'hazy/1251_5_0.87494.png', 'hazy/1251_6_0.91587.png', 'hazy/1251_7_0.75018.png', 'hazy/1251_8_0.86204.png', 'hazy/1251_9_0.9306.png', 'hazy/1251_10_0.99788.png']","['trans/1251_1.png', 'trans/1251_2.png', 'trans/1251_3.png', 'trans/1251_4.png', 'trans/1251_5.png', 'trans/1251_6.png', 'trans/1251_7.png', 'trans/1251_8.png', 'trans/1251_9.png', 'trans/1251_10.png']"
1252,clear/1252.png,"['hazy/1252_1_0.96514.png', 'hazy/1252_2_0.90078.png', 'hazy/1252_3_0.72481.png', 'hazy/1252_4_0.74431.png', 'hazy/1252_5_0.94128.png', 'hazy/1252_6_0.92306.png', 'hazy/1252_7_0.95787.png', 'hazy/1252_8_0.70647.png', 'hazy/1252_9_0.8842.png', 'hazy/1252_10_0.83354.png']","['trans/1252_1.png', 'trans/1252_2.png', 'trans/1252_3.png', 'trans/1252_4.png', 'trans/1252_5.png', 'trans/1252_6.png', 'trans/1252_7.png', 'trans/1252_8.png', 'trans/1252_9.png', 'trans/1252_10.png']"
1253,clear/1253.png,"['hazy/1253_1_0.94723.png', 'hazy/1253_2_0.96095.png', 'hazy/1253_3_0.7423.png', 'hazy/1253_4_0.88346.png', 'hazy/1253_5_0.89289.png', 'hazy/1253_6_0.87145.png', 'hazy/1253_7_0.82763.png', 'hazy/1253_8_0.80345.png', 'hazy/1253_9_0.8366.png', 'hazy/1253_10_0.82222.png']","['trans/1253_1.png', 'trans/1253_2.png', 'trans/1253_3.png', 'trans/1253_4.png', 'trans/1253_5.png', 'trans/1253_6.png', 'trans/1253_7.png', 'trans/1253_8.png', 'trans/1253_9.png', 'trans/1253_10.png']"
1254,clear/1254.png,"['hazy/1254_1_0.81571.png', 'hazy/1254_2_0.89925.png', 'hazy/1254_3_0.93158.png', 'hazy/1254_4_0.93225.png', 'hazy/1254_5_0.89162.png', 'hazy/1254_6_0.86931.png', 'hazy/1254_7_0.86443.png', 'hazy/1254_8_0.97622.png', 'hazy/1254_9_0.74008.png', 'hazy/1254_10_0.97426.png']","['trans/1254_1.png', 'trans/1254_2.png', 'trans/1254_3.png', 'trans/1254_4.png', 'trans/1254_5.png', 'trans/1254_6.png', 'trans/1254_7.png', 'trans/1254_8.png', 'trans/1254_9.png', 'trans/1254_10.png']"
1255,clear/1255.png,"['hazy/1255_1_0.84967.png', 'hazy/1255_2_0.96424.png', 'hazy/1255_3_0.77009.png', 'hazy/1255_4_0.88486.png', 'hazy/1255_5_0.89194.png', 'hazy/1255_6_0.83555.png', 'hazy/1255_7_0.97546.png', 'hazy/1255_8_0.73031.png', 'hazy/1255_9_0.79758.png', 'hazy/1255_10_0.91539.png']","['trans/1255_1.png', 'trans/1255_2.png', 'trans/1255_3.png', 'trans/1255_4.png', 'trans/1255_5.png', 'trans/1255_6.png', 'trans/1255_7.png', 'trans/1255_8.png', 'trans/1255_9.png', 'trans/1255_10.png']"
1256,clear/1256.png,"['hazy/1256_1_0.79837.png', 'hazy/1256_2_0.98299.png', 'hazy/1256_3_0.80015.png', 'hazy/1256_4_0.89719.png', 'hazy/1256_5_0.81263.png', 'hazy/1256_6_0.90053.png', 'hazy/1256_7_0.71085.png', 'hazy/1256_8_0.98532.png', 'hazy/1256_9_0.98705.png', 'hazy/1256_10_0.87633.png']","['trans/1256_1.png', 'trans/1256_2.png', 'trans/1256_3.png', 'trans/1256_4.png', 'trans/1256_5.png', 'trans/1256_6.png', 'trans/1256_7.png', 'trans/1256_8.png', 'trans/1256_9.png', 'trans/1256_10.png']"
1257,clear/1257.png,"['hazy/1257_1_0.74364.png', 'hazy/1257_2_0.89348.png', 'hazy/1257_3_0.82209.png', 'hazy/1257_4_0.90617.png', 'hazy/1257_5_0.70597.png', 'hazy/1257_6_0.84955.png', 'hazy/1257_7_0.94398.png', 'hazy/1257_8_0.72609.png', 'hazy/1257_9_0.96398.png', 'hazy/1257_10_0.85886.png']","['trans/1257_1.png', 'trans/1257_2.png', 'trans/1257_3.png', 'trans/1257_4.png', 'trans/1257_5.png', 'trans/1257_6.png', 'trans/1257_7.png', 'trans/1257_8.png', 'trans/1257_9.png', 'trans/1257_10.png']"
1258,clear/1258.png,"['hazy/1258_1_0.78919.png', 'hazy/1258_2_0.97382.png', 'hazy/1258_3_0.76754.png', 'hazy/1258_4_0.85633.png', 'hazy/1258_5_0.81024.png', 'hazy/1258_6_0.74648.png', 'hazy/1258_7_0.84875.png', 'hazy/1258_8_0.78521.png', 'hazy/1258_9_0.97808.png', 'hazy/1258_10_0.92633.png']","['trans/1258_1.png', 'trans/1258_2.png', 'trans/1258_3.png', 'trans/1258_4.png', 'trans/1258_5.png', 'trans/1258_6.png', 'trans/1258_7.png', 'trans/1258_8.png', 'trans/1258_9.png', 'trans/1258_10.png']"
1259,clear/1259.png,"['hazy/1259_1_0.73658.png', 'hazy/1259_2_0.81656.png', 'hazy/1259_3_0.71627.png', 'hazy/1259_4_0.9494.png', 'hazy/1259_5_0.78711.png', 'hazy/1259_6_0.86316.png', 'hazy/1259_7_0.81221.png', 'hazy/1259_8_0.86216.png', 'hazy/1259_9_0.7161.png', 'hazy/1259_10_0.79146.png']","['trans/1259_1.png', 'trans/1259_2.png', 'trans/1259_3.png', 'trans/1259_4.png', 'trans/1259_5.png', 'trans/1259_6.png', 'trans/1259_7.png', 'trans/1259_8.png', 'trans/1259_9.png', 'trans/1259_10.png']"
1260,clear/1260.png,"['hazy/1260_1_0.71406.png', 'hazy/1260_2_0.9791.png', 'hazy/1260_3_0.86821.png', 'hazy/1260_4_0.87307.png', 'hazy/1260_5_0.78219.png', 'hazy/1260_6_0.73284.png', 'hazy/1260_7_0.81875.png', 'hazy/1260_8_0.79147.png', 'hazy/1260_9_0.938.png', 'hazy/1260_10_0.82838.png']","['trans/1260_1.png', 'trans/1260_2.png', 'trans/1260_3.png', 'trans/1260_4.png', 'trans/1260_5.png', 'trans/1260_6.png', 'trans/1260_7.png', 'trans/1260_8.png', 'trans/1260_9.png', 'trans/1260_10.png']"
1261,clear/1261.png,"['hazy/1261_1_0.96835.png', 'hazy/1261_2_0.81817.png', 'hazy/1261_3_0.96602.png', 'hazy/1261_4_0.93699.png', 'hazy/1261_5_0.8029.png', 'hazy/1261_6_0.81365.png', 'hazy/1261_7_0.90396.png', 'hazy/1261_8_0.74471.png', 'hazy/1261_9_0.97939.png', 'hazy/1261_10_0.88021.png']","['trans/1261_1.png', 'trans/1261_2.png', 'trans/1261_3.png', 'trans/1261_4.png', 'trans/1261_5.png', 'trans/1261_6.png', 'trans/1261_7.png', 'trans/1261_8.png', 'trans/1261_9.png', 'trans/1261_10.png']"
1262,clear/1262.png,"['hazy/1262_1_0.85297.png', 'hazy/1262_2_0.77082.png', 'hazy/1262_3_0.94061.png', 'hazy/1262_4_0.93096.png', 'hazy/1262_5_0.81146.png', 'hazy/1262_6_0.94488.png', 'hazy/1262_7_0.77896.png', 'hazy/1262_8_0.8005.png', 'hazy/1262_9_0.70404.png', 'hazy/1262_10_0.93766.png']","['trans/1262_1.png', 'trans/1262_2.png', 'trans/1262_3.png', 'trans/1262_4.png', 'trans/1262_5.png', 'trans/1262_6.png', 'trans/1262_7.png', 'trans/1262_8.png', 'trans/1262_9.png', 'trans/1262_10.png']"
1263,clear/1263.png,"['hazy/1263_1_0.7606.png', 'hazy/1263_2_0.76677.png', 'hazy/1263_3_0.99009.png', 'hazy/1263_4_0.86753.png', 'hazy/1263_5_0.92044.png', 'hazy/1263_6_0.8996.png', 'hazy/1263_7_0.93397.png', 'hazy/1263_8_0.92467.png', 'hazy/1263_9_0.88896.png', 'hazy/1263_10_0.97989.png']","['trans/1263_1.png', 'trans/1263_2.png', 'trans/1263_3.png', 'trans/1263_4.png', 'trans/1263_5.png', 'trans/1263_6.png', 'trans/1263_7.png', 'trans/1263_8.png', 'trans/1263_9.png', 'trans/1263_10.png']"
1264,clear/1264.png,"['hazy/1264_1_0.82562.png', 'hazy/1264_2_0.77389.png', 'hazy/1264_3_0.8543.png', 'hazy/1264_4_0.71983.png', 'hazy/1264_5_0.94527.png', 'hazy/1264_6_0.74169.png', 'hazy/1264_7_0.8146.png', 'hazy/1264_8_0.88773.png', 'hazy/1264_9_0.90195.png', 'hazy/1264_10_0.97389.png']","['trans/1264_1.png', 'trans/1264_2.png', 'trans/1264_3.png', 'trans/1264_4.png', 'trans/1264_5.png', 'trans/1264_6.png', 'trans/1264_7.png', 'trans/1264_8.png', 'trans/1264_9.png', 'trans/1264_10.png']"
1265,clear/1265.png,"['hazy/1265_1_0.80759.png', 'hazy/1265_2_0.81353.png', 'hazy/1265_3_0.78015.png', 'hazy/1265_4_0.8265.png', 'hazy/1265_5_0.87587.png', 'hazy/1265_6_0.77428.png', 'hazy/1265_7_0.70369.png', 'hazy/1265_8_0.87348.png', 'hazy/1265_9_0.81723.png', 'hazy/1265_10_0.84504.png']","['trans/1265_1.png', 'trans/1265_2.png', 'trans/1265_3.png', 'trans/1265_4.png', 'trans/1265_5.png', 'trans/1265_6.png', 'trans/1265_7.png', 'trans/1265_8.png', 'trans/1265_9.png', 'trans/1265_10.png']"
1266,clear/1266.png,"['hazy/1266_1_0.94719.png', 'hazy/1266_2_0.70592.png', 'hazy/1266_3_0.97945.png', 'hazy/1266_4_0.9102.png', 'hazy/1266_5_0.78441.png', 'hazy/1266_6_0.98061.png', 'hazy/1266_7_0.72922.png', 'hazy/1266_8_0.79695.png', 'hazy/1266_9_0.8609.png', 'hazy/1266_10_0.96779.png']","['trans/1266_1.png', 'trans/1266_2.png', 'trans/1266_3.png', 'trans/1266_4.png', 'trans/1266_5.png', 'trans/1266_6.png', 'trans/1266_7.png', 'trans/1266_8.png', 'trans/1266_9.png', 'trans/1266_10.png']"
1267,clear/1267.png,"['hazy/1267_1_0.78288.png', 'hazy/1267_2_0.76317.png', 'hazy/1267_3_0.84557.png', 'hazy/1267_4_0.74646.png', 'hazy/1267_5_0.7761.png', 'hazy/1267_6_0.75348.png', 'hazy/1267_7_0.74825.png', 'hazy/1267_8_0.75512.png', 'hazy/1267_9_0.85763.png', 'hazy/1267_10_0.98694.png']","['trans/1267_1.png', 'trans/1267_2.png', 'trans/1267_3.png', 'trans/1267_4.png', 'trans/1267_5.png', 'trans/1267_6.png', 'trans/1267_7.png', 'trans/1267_8.png', 'trans/1267_9.png', 'trans/1267_10.png']"
1268,clear/1268.png,"['hazy/1268_1_0.93098.png', 'hazy/1268_2_0.71898.png', 'hazy/1268_3_0.99837.png', 'hazy/1268_4_0.70285.png', 'hazy/1268_5_0.90114.png', 'hazy/1268_6_0.84096.png', 'hazy/1268_7_0.8031.png', 'hazy/1268_8_0.90418.png', 'hazy/1268_9_0.85148.png', 'hazy/1268_10_0.94149.png']","['trans/1268_1.png', 'trans/1268_2.png', 'trans/1268_3.png', 'trans/1268_4.png', 'trans/1268_5.png', 'trans/1268_6.png', 'trans/1268_7.png', 'trans/1268_8.png', 'trans/1268_9.png', 'trans/1268_10.png']"
1269,clear/1269.png,"['hazy/1269_1_0.75718.png', 'hazy/1269_2_0.8616.png', 'hazy/1269_3_0.70439.png', 'hazy/1269_4_0.77341.png', 'hazy/1269_5_0.79149.png', 'hazy/1269_6_0.71392.png', 'hazy/1269_7_0.9839.png', 'hazy/1269_8_0.94971.png', 'hazy/1269_9_0.93291.png', 'hazy/1269_10_0.74158.png']","['trans/1269_1.png', 'trans/1269_2.png', 'trans/1269_3.png', 'trans/1269_4.png', 'trans/1269_5.png', 'trans/1269_6.png', 'trans/1269_7.png', 'trans/1269_8.png', 'trans/1269_9.png', 'trans/1269_10.png']"
1270,clear/1270.png,"['hazy/1270_1_0.88644.png', 'hazy/1270_2_0.71406.png', 'hazy/1270_3_0.91797.png', 'hazy/1270_4_0.85572.png', 'hazy/1270_5_0.81835.png', 'hazy/1270_6_0.80257.png', 'hazy/1270_7_0.9862.png', 'hazy/1270_8_0.7999.png', 'hazy/1270_9_0.9475.png', 'hazy/1270_10_0.8568.png']","['trans/1270_1.png', 'trans/1270_2.png', 'trans/1270_3.png', 'trans/1270_4.png', 'trans/1270_5.png', 'trans/1270_6.png', 'trans/1270_7.png', 'trans/1270_8.png', 'trans/1270_9.png', 'trans/1270_10.png']"
1271,clear/1271.png,"['hazy/1271_1_0.93398.png', 'hazy/1271_2_0.88944.png', 'hazy/1271_3_0.8288.png', 'hazy/1271_4_0.86685.png', 'hazy/1271_5_0.82214.png', 'hazy/1271_6_0.83972.png', 'hazy/1271_7_0.73562.png', 'hazy/1271_8_0.82725.png', 'hazy/1271_9_0.87163.png', 'hazy/1271_10_0.89781.png']","['trans/1271_1.png', 'trans/1271_2.png', 'trans/1271_3.png', 'trans/1271_4.png', 'trans/1271_5.png', 'trans/1271_6.png', 'trans/1271_7.png', 'trans/1271_8.png', 'trans/1271_9.png', 'trans/1271_10.png']"
1272,clear/1272.png,"['hazy/1272_1_0.9194.png', 'hazy/1272_2_0.7043.png', 'hazy/1272_3_0.93692.png', 'hazy/1272_4_0.83381.png', 'hazy/1272_5_0.97618.png', 'hazy/1272_6_0.88008.png', 'hazy/1272_7_0.9227.png', 'hazy/1272_8_0.81423.png', 'hazy/1272_9_0.92676.png', 'hazy/1272_10_0.89993.png']","['trans/1272_1.png', 'trans/1272_2.png', 'trans/1272_3.png', 'trans/1272_4.png', 'trans/1272_5.png', 'trans/1272_6.png', 'trans/1272_7.png', 'trans/1272_8.png', 'trans/1272_9.png', 'trans/1272_10.png']"
1273,clear/1273.png,"['hazy/1273_1_0.96245.png', 'hazy/1273_2_0.78947.png', 'hazy/1273_3_0.7777.png', 'hazy/1273_4_0.73215.png', 'hazy/1273_5_0.91141.png', 'hazy/1273_6_0.89824.png', 'hazy/1273_7_0.97416.png', 'hazy/1273_8_0.97055.png', 'hazy/1273_9_0.96871.png', 'hazy/1273_10_0.81199.png']","['trans/1273_1.png', 'trans/1273_2.png', 'trans/1273_3.png', 'trans/1273_4.png', 'trans/1273_5.png', 'trans/1273_6.png', 'trans/1273_7.png', 'trans/1273_8.png', 'trans/1273_9.png', 'trans/1273_10.png']"
1274,clear/1274.png,"['hazy/1274_1_0.91619.png', 'hazy/1274_2_0.82323.png', 'hazy/1274_3_0.8406.png', 'hazy/1274_4_0.85667.png', 'hazy/1274_5_0.96621.png', 'hazy/1274_6_0.72432.png', 'hazy/1274_7_0.90211.png', 'hazy/1274_8_0.95651.png', 'hazy/1274_9_0.80047.png', 'hazy/1274_10_0.8383.png']","['trans/1274_1.png', 'trans/1274_2.png', 'trans/1274_3.png', 'trans/1274_4.png', 'trans/1274_5.png', 'trans/1274_6.png', 'trans/1274_7.png', 'trans/1274_8.png', 'trans/1274_9.png', 'trans/1274_10.png']"
1275,clear/1275.png,"['hazy/1275_1_0.90324.png', 'hazy/1275_2_0.85506.png', 'hazy/1275_3_0.95256.png', 'hazy/1275_4_0.7333.png', 'hazy/1275_5_0.91774.png', 'hazy/1275_6_0.98638.png', 'hazy/1275_7_0.81711.png', 'hazy/1275_8_0.94695.png', 'hazy/1275_9_0.9479.png', 'hazy/1275_10_0.95448.png']","['trans/1275_1.png', 'trans/1275_2.png', 'trans/1275_3.png', 'trans/1275_4.png', 'trans/1275_5.png', 'trans/1275_6.png', 'trans/1275_7.png', 'trans/1275_8.png', 'trans/1275_9.png', 'trans/1275_10.png']"
1276,clear/1276.png,"['hazy/1276_1_0.73892.png', 'hazy/1276_2_0.79031.png', 'hazy/1276_3_0.88321.png', 'hazy/1276_4_0.89527.png', 'hazy/1276_5_0.82999.png', 'hazy/1276_6_0.96973.png', 'hazy/1276_7_0.93481.png', 'hazy/1276_8_0.8033.png', 'hazy/1276_9_0.96003.png', 'hazy/1276_10_0.77858.png']","['trans/1276_1.png', 'trans/1276_2.png', 'trans/1276_3.png', 'trans/1276_4.png', 'trans/1276_5.png', 'trans/1276_6.png', 'trans/1276_7.png', 'trans/1276_8.png', 'trans/1276_9.png', 'trans/1276_10.png']"
1277,clear/1277.png,"['hazy/1277_1_0.76287.png', 'hazy/1277_2_0.73418.png', 'hazy/1277_3_0.94156.png', 'hazy/1277_4_0.87405.png', 'hazy/1277_5_0.92628.png', 'hazy/1277_6_0.73208.png', 'hazy/1277_7_0.85194.png', 'hazy/1277_8_0.92376.png', 'hazy/1277_9_0.89666.png', 'hazy/1277_10_0.99385.png']","['trans/1277_1.png', 'trans/1277_2.png', 'trans/1277_3.png', 'trans/1277_4.png', 'trans/1277_5.png', 'trans/1277_6.png', 'trans/1277_7.png', 'trans/1277_8.png', 'trans/1277_9.png', 'trans/1277_10.png']"
1278,clear/1278.png,"['hazy/1278_1_0.88486.png', 'hazy/1278_2_0.93587.png', 'hazy/1278_3_0.72214.png', 'hazy/1278_4_0.90983.png', 'hazy/1278_5_0.98863.png', 'hazy/1278_6_0.82935.png', 'hazy/1278_7_0.98433.png', 'hazy/1278_8_0.71466.png', 'hazy/1278_9_0.81857.png', 'hazy/1278_10_0.78519.png']","['trans/1278_1.png', 'trans/1278_2.png', 'trans/1278_3.png', 'trans/1278_4.png', 'trans/1278_5.png', 'trans/1278_6.png', 'trans/1278_7.png', 'trans/1278_8.png', 'trans/1278_9.png', 'trans/1278_10.png']"
1279,clear/1279.png,"['hazy/1279_1_0.82203.png', 'hazy/1279_2_0.99433.png', 'hazy/1279_3_0.97717.png', 'hazy/1279_4_0.72703.png', 'hazy/1279_5_0.78404.png', 'hazy/1279_6_0.84504.png', 'hazy/1279_7_0.87076.png', 'hazy/1279_8_0.80688.png', 'hazy/1279_9_0.74947.png', 'hazy/1279_10_0.7674.png']","['trans/1279_1.png', 'trans/1279_2.png', 'trans/1279_3.png', 'trans/1279_4.png', 'trans/1279_5.png', 'trans/1279_6.png', 'trans/1279_7.png', 'trans/1279_8.png', 'trans/1279_9.png', 'trans/1279_10.png']"
1280,clear/1280.png,"['hazy/1280_1_0.88383.png', 'hazy/1280_2_0.82274.png', 'hazy/1280_3_0.78951.png', 'hazy/1280_4_0.80832.png', 'hazy/1280_5_0.83374.png', 'hazy/1280_6_0.7046.png', 'hazy/1280_7_0.77897.png', 'hazy/1280_8_0.8879.png', 'hazy/1280_9_0.74058.png', 'hazy/1280_10_0.8746.png']","['trans/1280_1.png', 'trans/1280_2.png', 'trans/1280_3.png', 'trans/1280_4.png', 'trans/1280_5.png', 'trans/1280_6.png', 'trans/1280_7.png', 'trans/1280_8.png', 'trans/1280_9.png', 'trans/1280_10.png']"
1281,clear/1281.png,"['hazy/1281_1_0.95292.png', 'hazy/1281_2_0.85461.png', 'hazy/1281_3_0.88556.png', 'hazy/1281_4_0.93916.png', 'hazy/1281_5_0.77562.png', 'hazy/1281_6_0.7853.png', 'hazy/1281_7_0.96391.png', 'hazy/1281_8_0.9961.png', 'hazy/1281_9_0.80801.png', 'hazy/1281_10_0.97218.png']","['trans/1281_1.png', 'trans/1281_2.png', 'trans/1281_3.png', 'trans/1281_4.png', 'trans/1281_5.png', 'trans/1281_6.png', 'trans/1281_7.png', 'trans/1281_8.png', 'trans/1281_9.png', 'trans/1281_10.png']"
1282,clear/1282.png,"['hazy/1282_1_0.93886.png', 'hazy/1282_2_0.72664.png', 'hazy/1282_3_0.87055.png', 'hazy/1282_4_0.99299.png', 'hazy/1282_5_0.75417.png', 'hazy/1282_6_0.79148.png', 'hazy/1282_7_0.95213.png', 'hazy/1282_8_0.98054.png', 'hazy/1282_9_0.82575.png', 'hazy/1282_10_0.93221.png']","['trans/1282_1.png', 'trans/1282_2.png', 'trans/1282_3.png', 'trans/1282_4.png', 'trans/1282_5.png', 'trans/1282_6.png', 'trans/1282_7.png', 'trans/1282_8.png', 'trans/1282_9.png', 'trans/1282_10.png']"
1283,clear/1283.png,"['hazy/1283_1_0.71591.png', 'hazy/1283_2_0.85554.png', 'hazy/1283_3_0.71695.png', 'hazy/1283_4_0.97578.png', 'hazy/1283_5_0.85527.png', 'hazy/1283_6_0.99945.png', 'hazy/1283_7_0.84405.png', 'hazy/1283_8_0.73352.png', 'hazy/1283_9_0.73417.png', 'hazy/1283_10_0.91053.png']","['trans/1283_1.png', 'trans/1283_2.png', 'trans/1283_3.png', 'trans/1283_4.png', 'trans/1283_5.png', 'trans/1283_6.png', 'trans/1283_7.png', 'trans/1283_8.png', 'trans/1283_9.png', 'trans/1283_10.png']"
1284,clear/1284.png,"['hazy/1284_1_0.98023.png', 'hazy/1284_2_0.78369.png', 'hazy/1284_3_0.91698.png', 'hazy/1284_4_0.75925.png', 'hazy/1284_5_0.84971.png', 'hazy/1284_6_0.72422.png', 'hazy/1284_7_0.87827.png', 'hazy/1284_8_0.85782.png', 'hazy/1284_9_0.99218.png', 'hazy/1284_10_0.85836.png']","['trans/1284_1.png', 'trans/1284_2.png', 'trans/1284_3.png', 'trans/1284_4.png', 'trans/1284_5.png', 'trans/1284_6.png', 'trans/1284_7.png', 'trans/1284_8.png', 'trans/1284_9.png', 'trans/1284_10.png']"
1285,clear/1285.png,"['hazy/1285_1_0.76647.png', 'hazy/1285_2_0.8951.png', 'hazy/1285_3_0.87843.png', 'hazy/1285_4_0.91412.png', 'hazy/1285_5_0.72061.png', 'hazy/1285_6_0.80549.png', 'hazy/1285_7_0.98835.png', 'hazy/1285_8_0.72262.png', 'hazy/1285_9_0.78419.png', 'hazy/1285_10_0.96986.png']","['trans/1285_1.png', 'trans/1285_2.png', 'trans/1285_3.png', 'trans/1285_4.png', 'trans/1285_5.png', 'trans/1285_6.png', 'trans/1285_7.png', 'trans/1285_8.png', 'trans/1285_9.png', 'trans/1285_10.png']"
